gid,award_rank,award_votes,award_category,award_year,pages,date_published
17727276,7,8179,Memoir & Autobiography,2014,788,2014-06-10
20663702,8,7129,Memoir & Autobiography,2014,254,2014-09-15
20257122,9,6499,Memoir & Autobiography,2014,252,2014-05-06
18630531,10,5300,Memoir & Autobiography,2014,252,2014-06-03
17910544,11,2856,Memoir & Autobiography,2014,224,2014-02-04
19335733,12,2804,Memoir & Autobiography,2014,256,2014-04-29
18453268,13,2699,Memoir & Autobiography,2014,256,2014-04-08
18144064,14,2364,Memoir & Autobiography,2014,272,2014-04-08
18144031,15,2080,Memoir & Autobiography,2014,263,2014-02-04
20736640,16,1808,Memoir & Autobiography,2014,339,2014-05-13
21424655,17,1131,Memoir & Autobiography,2014,NA,NA
18498559,18,1064,Memoir & Autobiography,2014,384,2014-05-27
18490752,19,981,Memoir & Autobiography,2014,640,2014-01-14
17857652,20,843,Memoir & Autobiography,2014,368,2014-01-07
18404173,1,21118,History & Biography,2014,492,2014-06-03
18679391,2,14093,History & Biography,2014,513,2014-09-02
18778170,3,10076,History & Biography,2014,448,2014-08-01
22381892,4,9933,History & Biography,2014,NA,NA
19500064,5,9085,History & Biography,2014,298,2014-10-14
18775337,6,8533,History & Biography,2014,400,2014-06-03
20897517,7,7203,History & Biography,2014,410,2014-08-05
18453086,8,6375,History & Biography,2014,720,2014-05-06
18775365,9,6153,History & Biography,2014,406,2014-09-23
17697447,10,4997,History & Biography,2014,855,2013-12-03
18527222,11,2570,History & Biography,2014,288,2014-04-01
18691058,12,2461,History & Biography,2014,368,2014-07-15
18773666,13,1930,History & Biography,2014,368,2014-07-29
18373198,14,1823,History & Biography,2014,448,2014-05-20
18085481,15,1642,History & Biography,2014,366,2014-03-04
18693728,16,1540,History & Biography,2014,278,2014-07-15
18089996,17,991,History & Biography,2014,322,2014-03-18
21420139,18,865,History & Biography,2014,NA,NA
18310279,19,489,History & Biography,2014,NA,NA
18114047,20,220,History & Biography,2014,511,NA
18667945,1,20112,Business Books,2014,256,2014-05-06
17331349,2,9297,Business Books,2014,304,2014-05-12
18077903,3,8725,Business Books,2014,368,2014-04-08
19598139,4,8433,Business Books,2014,272,NA
20604826,5,6913,Business Books,2014,288,2014-03-31
18290401,6,5689,Business Books,2014,224,2014-03-06
18736925,7,5671,Business Books,2014,685,2014-03-10
23158207,8,5561,Business Books,2014,NA,NA
17934399,9,4558,Business Books,2014,353,2014-03-11
16144853,10,3053,Business Books,2014,350,2014-01-07
22668729,11,1710,Business Books,2014,256,2014-11-04
18774017,12,1678,Business Books,2014,464,2014-07-15
18594634,13,1488,Business Books,2014,352,2014-03-25
18176747,14,1486,Business Books,2014,304,2014-03-04
19173266,15,1331,Business Books,2014,NA,NA
18050143,16,1284,Business Books,2014,195,2014-09-16
20613671,17,968,Business Books,2014,384,2014-08-26
18668059,18,967,Business Books,2014,201,2014-05-01
18077875,19,594,Business Books,2014,260,2014-04-15
17899438,20,366,Business Books,2014,336,2014-02-18
20697389,1,12345,Food & Cookbooks,2014,272,2014-10-28
18209508,2,10883,Food & Cookbooks,2014,352,2014-04-08
20696032,3,10794,Food & Cookbooks,2014,240,2014-10-07
18090093,4,10294,Food & Cookbooks,2014,368,2014-08-26
17924086,5,7984,Food & Cookbooks,2014,288,2013-12-17
18079651,6,7791,Food & Cookbooks,2014,336,2014-03-04
18693752,7,7776,Food & Cookbooks,2014,288,2014-08-14
18797098,8,5653,Food & Cookbooks,2014,328,NA
18142414,9,5383,Food & Cookbooks,2014,240,2014-03-25
18144099,10,5188,Food & Cookbooks,2014,241,2014-05-06
18144094,11,2952,Food & Cookbooks,2014,256,2014-05-13
17383031,12,2881,Food & Cookbooks,2014,240,2013-12-17
18667790,13,2812,Food & Cookbooks,2014,496,2014-05-20
20740509,14,2656,Food & Cookbooks,2014,NA,NA
18090101,15,2485,Food & Cookbooks,2014,336,2013-12-31
18054967,16,2219,Food & Cookbooks,2014,300,2014-01-01
18778878,17,1878,Food & Cookbooks,2014,288,2014-02-25
20707953,18,1855,Food & Cookbooks,2014,320,2014-09-30
20691056,19,1265,Food & Cookbooks,2014,NA,NA
21412262,20,893,Food & Cookbooks,2014,352,2014-10-28
21532236,1,21796,Graphic Novels & Comics,2014,152,2014-11-05
19358975,2,17964,Graphic Novels & Comics,2014,144,2014-03-25
18687079,3,17618,Graphic Novels & Comics,2014,76,2014-03-05
18339834,4,11307,Graphic Novels & Comics,2014,176,2014-05-07
19138879,5,11129,Graphic Novels & Comics,2014,192,2014-06-24
16164271,6,8990,Graphic Novels & Comics,2014,192,NA
21433253,7,8230,Graphic Novels & Comics,2014,377,2014-08-19
18594409,8,7439,Graphic Novels & Comics,2014,228,2014-05-06
20256612,9,7114,Graphic Novels & Comics,2014,256,2014-09-02
19536001,10,6431,Graphic Novels & Comics,2014,128,2014-04-29
18373313,11,3394,Graphic Novels & Comics,2014,144,2014-03-18
20898019,12,3176,Graphic Novels & Comics,2014,120,2014-10-30
18630542,13,3096,Graphic Novels & Comics,2014,323,2014-07-15
18659623,14,2545,Graphic Novels & Comics,2014,208,2014-07-15
20299683,15,1774,Graphic Novels & Comics,2014,128,2014-03-26
18465566,16,1257,Graphic Novels & Comics,2014,320,2014-05-06
19536000,17,874,Graphic Novels & Comics,2014,128,2014-04-08
20575446,18,865,Graphic Novels & Comics,2014,175,2014-10-14
18465601,19,864,Graphic Novels & Comics,2014,176,2014-07-15
20638291,20,530,Graphic Novels & Comics,2014,120,2014-05-13
22151696,1,9571,Poetry,2014,248,2014-09-16
20483085,2,8761,Poetry,2014,107,2014-09-23
20175409,3,8692,Poetry,2014,64,2014-01-21
18144035,4,7220,Poetry,2014,336,2014-04-01
20821097,5,6688,Poetry,2014,144,2014-09-02
18288210,6,5968,Poetry,2014,143,2014-03-18
20821239,7,5335,Poetry,2014,79,2014-10-14
21327039,8,4872,Poetry,2014,82,NA
18722774,9,3961,Poetry,2014,80,2014-05-27
17934511,10,3596,Poetry,2014,160,2014-04-01
19230408,11,1923,Poetry,2014,216,2013-12-17
22618173,12,1664,Poetry,2014,66,2014-03-07
20613761,13,1631,Poetry,2014,169,2014-10-07
18295863,14,1542,Poetry,2014,96,2014-04-01
21852315,15,1143,Poetry,2014,NA,NA
22523971,16,670,Poetry,2014,172,2014-06-17
20702539,17,569,Poetry,2014,103,2014-09-09
18406279,18,552,Poetry,2014,160,2014-04-01
17937655,19,452,Poetry,2014,80,2014-03-06
19288242,20,232,Poetry,2014,78,2014-09-02
15839976,1,15028,Debut Goodreads Author,2014,382,2014-01-28
15839984,2,14381,Debut Goodreads Author,2014,342,2014-01-28
22028454,3,14074,Debut Goodreads Author,2014,307,2014-05-02
18007564,4,13367,Debut Goodreads Author,2014,369,2014-02-11
16068341,5,13041,Debut Goodreads Author,2014,209,2014-06-03
18812405,6,11360,Debut Goodreads Author,2014,352,2014-07-29
18053060,7,10880,Debut Goodreads Author,2014,452,2014-04-01
18693763,8,10461,Debut Goodreads Author,2014,292,2014-06-26
18505784,9,8803,Debut Goodreads Author,2014,452,2014-05-06
17926775,10,8748,Debut Goodreads Author,2014,469,2014-04-01
20625686,11,4419,Debut Goodreads Author,2014,374,2014-02-10
17910124,12,4351,Debut Goodreads Author,2014,480,2014-01-14
18635113,13,4309,Debut Goodreads Author,2014,320,2014-06-10
17978160,14,3765,Debut Goodreads Author,2014,352,2014-04-15
18209468,15,3351,Debut Goodreads Author,2014,302,2014-03-11
18010355,16,3031,Debut Goodreads Author,2014,296,2014-02-01
18079804,17,2724,Debut Goodreads Author,2014,394,2014-03-04
18712886,18,2372,Debut Goodreads Author,2014,448,2014-07-08
19180883,19,2017,Debut Goodreads Author,2014,252,NA
22249086,20,336,Debut Goodreads Author,2014,354,NA
16143347,1,33943,Young Adult Fiction,2014,242,2014-05-13
9627755,2,20352,Young Adult Fiction,2014,339,2014-08-14
17565845,3,16713,Young Adult Fiction,2014,408,2014-03-04
15749186,4,14638,Young Adult Fiction,2014,355,2014-04-15
18333898,5,13660,Young Adult Fiction,2014,544,2014-05-27
18140047,6,13510,Young Adult Fiction,2014,336,2014-04-01
18296030,7,12635,Young Adult Fiction,2014,369,2014-04-15
18079527,8,10011,Young Adult Fiction,2014,391,2014-01-07
20820994,9,9958,Young Adult Fiction,2014,371,2014-09-16
18189606,10,9314,Young Adult Fiction,2014,449,2014-05-06
22402154,11,4997,Young Adult Fiction,2014,336,2014-05-22
13580846,12,3981,Young Adult Fiction,2014,368,2014-03-01
17228280,13,3858,Young Adult Fiction,2014,288,2014-02-25
18298225,14,3173,Young Adult Fiction,2014,293,2014-07-01
20579291,15,2435,Young Adult Fiction,2014,368,2014-09-30
18295852,16,1952,Young Adult Fiction,2014,337,2014-04-15
22616635,17,1439,Young Adult Fiction,2014,259,NA
20726924,18,1140,Young Adult Fiction,2014,550,2014-08-26
18163646,19,953,Young Adult Fiction,2014,304,2014-09-09
18667779,20,806,Young Adult Fiction,2014,307,2014-05-15
8755785,1,53247,Young Adult Fantasy,2014,725,2014-05-27
12396528,2,27851,Young Adult Fantasy,2014,399,2014-01-14
13206828,3,25979,Young Adult Fantasy,2014,552,2014-02-04
18635016,4,23988,Young Adult Fantasy,2014,323,2014-05-06
20613470,5,21935,Young Adult Fantasy,2014,565,2014-09-02
18126198,6,20929,Young Adult Fantasy,2014,208,2014-07-08
8709524,7,18174,Young Adult Fantasy,2014,380,2014-07-29
13618440,8,15821,Young Adult Fantasy,2014,613,2014-04-08
13188676,9,14504,Young Adult Fantasy,2014,421,2014-02-04
15839976,10,10831,Young Adult Fantasy,2014,382,2014-01-28
17455585,11,5873,Young Adult Fantasy,2014,388,2014-02-25
13644055,12,4260,Young Adult Fantasy,2014,533,2014-08-05
20821111,13,4187,Young Adult Fantasy,2014,355,2014-10-07
18166936,14,3787,Young Adult Fantasy,2014,301,2014-03-27
13138635,15,3680,Young Adult Fantasy,2014,378,2013-12-10
17378508,16,3439,Young Adult Fantasy,2014,391,2014-10-21
16069030,17,2402,Young Adult Fantasy,2014,355,2014-03-04
16429619,18,2279,Young Adult Fantasy,2014,492,2014-07-08
14061957,19,1955,Young Adult Fantasy,2014,422,2014-06-17
16131484,20,1916,Young Adult Fantasy,2014,320,2014-09-16
18705209,1,63219,Middle Grade & Children's,2014,516,2014-10-07
21535019,2,18042,Middle Grade & Children's,2014,224,2014-11-04
20578940,3,15412,Middle Grade & Children's,2014,295,2014-09-09
18225810,4,10904,Middle Grade & Children's,2014,199,2014-08-26
20706320,5,9171,Middle Grade & Children's,2014,448,2014-07-08
20821284,6,8110,Middle Grade & Children's,2014,337,2014-08-28
18172465,7,7965,Middle Grade & Children's,2014,433,2014-04-15
17667561,8,6959,Middle Grade & Children's,2014,336,2014-02-25
18689810,9,5466,Middle Grade & Children's,2014,352,2014-06-03
18222556,10,4540,Middle Grade & Children's,2014,311,2014-02-25
20701984,11,2019,Middle Grade & Children's,2014,233,2014-09-02
18049017,12,1866,Middle Grade & Children's,2014,432,2014-03-11
20172134,13,1546,Middle Grade & Children's,2014,355,2014-09-09
16280882,14,1413,Middle Grade & Children's,2014,190,2014-05-01
18405537,15,1268,Middle Grade & Children's,2014,350,2014-05-20
19156898,16,1170,Middle Grade & Children's,2014,208,2014-08-26
14059024,17,1150,Middle Grade & Children's,2014,435,2014-09-16
18263725,18,923,Middle Grade & Children's,2014,245,2014-03-18
18225037,19,721,Middle Grade & Children's,2014,288,2014-06-12
17846771,20,537,Middle Grade & Children's,2014,332,2014-04-22
17846011,1,26074,Picture Books,2014,40,2014-04-01
20821299,2,21589,Picture Books,2014,48,2014-09-30
20388087,3,10289,Picture Books,2014,32,2014-09-02
18465502,4,9660,Picture Books,2014,40,2014-05-27
18570357,5,6949,Picture Books,2014,36,2014-02-01
17471114,6,6768,Picture Books,2014,32,2014-03-11
17043027,7,5394,Picture Books,2014,104,2014-01-14
17243953,8,5350,Picture Books,2014,32,2014-02-25
18349512,9,5329,Picture Books,2014,80,2014-01-28
20708773,10,4611,Picture Books,2014,32,2014-08-26
18295821,11,2578,Picture Books,2014,40,2014-04-08
18012466,12,2570,Picture Books,2014,32,2014-02-20
17269361,13,2477,Picture Books,2014,40,2013-12-17
17296693,14,1849,Picture Books,2014,32,2014-04-29
18166919,15,1782,Picture Books,2014,48,2014-03-11
18051269,16,1709,Picture Books,2014,40,2014-04-29
19565411,17,1165,Picture Books,2014,NA,NA
14999830,18,1153,Picture Books,2014,40,2014-03-04
20675319,19,1065,Picture Books,2014,96,2014-04-10
20708761,20,692,Picture Books,2014,40,2014-10-14
24817626,1,31093,Fiction,2015,278,2015-07-14
24941288,2,19838,Fiction,2015,352,2015-09-29
22875451,3,16862,Fiction,2015,454,2015-04-07
22822858,4,15488,Fiction,2015,720,2015-03-10
23604559,5,14957,Fiction,2015,372,2015-06-16
24612118,6,12750,Fiction,2015,390,2015-09-15
22716194,7,12195,Fiction,2015,343,2015-04-07
23209971,8,11782,Fiction,2015,320,2015-05-12
23602562,9,10638,Fiction,2015,179,2015-05-28
23417396,10,7976,Fiction,2015,378,2015-05-01
23398961,11,4564,Fiction,2015,432,2015-05-12
23398625,12,4347,Fiction,2015,310,2015-07-28
21853633,13,4143,Fiction,2015,296,2015-01-20
22217702,14,3503,Fiction,2015,466,2015-01-06
24452249,15,3339,Fiction,2015,293,2015-09-01
23447506,16,3209,Fiction,2015,384,2015-07-21
22318507,17,2788,Fiction,2015,358,2015-02-10
23901089,18,2632,Fiction,2015,396,2015-07-01
21535546,19,1893,Fiction,2015,114,2015-03-10
23754479,20,1328,Fiction,2015,563,2015-09-01
22557272,1,106149,Mystery & Thriller,2015,336,2015-01-13
23492589,2,32451,Mystery & Thriller,2015,434,2015-06-02
25735012,3,28526,Mystery & Thriller,2015,497,2015-10-20
22571696,4,14586,Mystery & Thriller,2015,404,2015-02-10
25465056,5,12214,Mystery & Thriller,2015,396,2015-09-29
25379213,6,9871,Mystery & Thriller,2015,278,2015-04-16
24586590,7,9415,Mystery & Thriller,2015,376,2015-08-25
23460947,8,8814,Mystery & Thriller,2015,484,2015-06-30
21489683,9,8003,Mystery & Thriller,2015,330,2014-12-30
22571540,10,7744,Mystery & Thriller,2015,386,2015-03-24
21437200,11,3393,Mystery & Thriller,2015,330,2015-01-20
23153154,12,3098,Mystery & Thriller,2015,416,2015-04-21
20892558,13,3056,Mystery & Thriller,2015,656,2015-02-24
25074850,14,2963,Mystery & Thriller,2015,400,2015-09-01
20767918,15,2906,Mystery & Thriller,2015,470,2014-11-18
21936809,16,2875,Mystery & Thriller,2015,311,2015-02-03
23281640,17,2872,Mystery & Thriller,2015,407,2015-04-28
23602561,18,2699,Mystery & Thriller,2015,616,2015-06-23
21874813,19,2450,Mystery & Thriller,2015,392,2015-01-06
22609317,20,2015,Mystery & Thriller,2015,352,2015-05-12
21853621,1,57328,Historical Fiction,2015,440,2015-02-03
3722183,2,16425,Historical Fiction,2015,468,2015-05-05
23209927,3,13228,Historical Fiction,2015,348,2015-03-31
22609433,4,11819,Historical Fiction,2015,355,2015-03-03
23899174,5,11523,Historical Fiction,2015,402,2015-06-02
22450859,6,11036,Historical Fiction,2015,320,2014-12-09
22544024,7,9679,Historical Fiction,2015,386,2015-02-03
23492741,8,8691,Historical Fiction,2015,371,2015-08-04
23995231,9,7671,Historical Fiction,2015,366,2015-07-28
22221136,10,7208,Historical Fiction,2015,528,2015-04-07
22571629,11,3576,Historical Fiction,2015,432,2015-03-31
25106953,12,3076,Historical Fiction,2015,450,2015-08-25
22609128,13,3051,Historical Fiction,2015,492,2015-10-20
23014759,14,2806,Historical Fiction,2015,384,2015-05-26
22635858,15,2538,Historical Fiction,2015,339,2015-03-03
22543480,16,2418,Historical Fiction,2015,581,2015-03-03
24611868,17,2044,Historical Fiction,2015,741,2015-09-01
22585891,18,1997,Historical Fiction,2015,406,2015-03-17
23719378,19,1604,Historical Fiction,2015,408,2015-09-01
22929476,20,1547,Historical Fiction,2015,624,2015-08-04
22522808,1,33681,Fantasy,2015,310,2015-02-03
22055262,2,30530,Fantasy,2015,400,2015-02-24
16065004,3,18171,Fantasy,2015,383,2015-10-06
17333171,4,16527,Fantasy,2015,342,2015-08-04
24876258,5,13360,Fantasy,2015,630,2015-09-29
23157777,6,12690,Fantasy,2015,768,2015-08-11
21457243,7,12084,Fantasy,2015,400,2015-03-03
22571699,8,11446,Fantasy,2015,324,2015-03-03
12444297,9,10878,Fantasy,2015,475,2015-01-20
19161852,10,8312,Fantasy,2015,468,2015-08-04
22698568,11,4007,Fantasy,2015,515,2015-06-09
23398677,12,3520,Fantasy,2015,479,2015-06-02
22522805,13,3424,Fantasy,2015,317,NA
24435364,14,3184,Fantasy,2015,NA,NA
13630171,15,3182,Fantasy,2015,681,2015-03-31
17901125,16,2634,Fantasy,2015,510,2015-01-27
20883847,17,2093,Fantasy,2015,580,2015-02-10
24969093,18,2019,Fantasy,2015,242,NA
23431347,19,1727,Fantasy,2015,302,2015-05-01
22055280,20,702,Fantasy,2015,608,2015-01-13
22609310,1,35264,Romance,2015,306,2015-03-10
25644601,2,24347,Romance,2015,576,2015-06-18
22571583,3,19945,Romance,2015,576,2015-03-31
24920901,4,16505,Romance,2015,342,NA
17876893,5,16018,Romance,2015,356,2014-11-18
23356038,6,14420,Romance,2015,375,2014-12-08
23341855,7,12954,Romance,2015,640,2015-06-30
20665087,8,12927,Romance,2015,464,2014-12-02
22717015,9,11906,Romance,2015,260,2015-01-27
17828895,10,9928,Romance,2015,376,2014-11-25
23281906,11,5044,Romance,2015,501,2015-04-14
23252517,12,4430,Romance,2015,359,2014-11-27
26072113,13,4343,Romance,2015,371,NA
21853679,14,4251,Romance,2015,272,2015-03-31
26137513,15,3847,Romance,2015,360,2015-08-02
23398680,16,3707,Romance,2015,410,2015-02-03
26721257,17,1714,Romance,2015,308,NA
26783347,18,1213,Romance,2015,430,2015-09-07
22675992,19,1085,Romance,2015,560,2015-02-24
25205070,20,906,Romance,2015,302,2015-02-26
20697410,1,32225,Science Fiction,2015,442,2015-01-06
22826126,2,15710,Science Fiction,2015,867,2015-05-19
24388326,3,14147,Science Fiction,2015,320,2015-09-29
23129410,4,12410,Science Fiction,2015,401,2015-10-20
23209924,5,11574,Science Fiction,2015,371,2015-05-26
16278318,6,10204,Science Fiction,2015,355,2015-07-14
25134015,7,9273,Science Fiction,2015,366,2015-09-04
24819470,8,8042,Science Fiction,2015,330,2015-10-06
23168809,9,6192,Science Fiction,2015,380,2015-08-11
23164927,10,5504,Science Fiction,2015,384,2015-06-02
25400043,11,2675,Science Fiction,2015,NA,NA
26771521,12,2611,Science Fiction,2015,254,2015-08-12
23168817,13,2400,Science Fiction,2015,512,2015-08-11
21412172,14,1543,Science Fiction,2015,352,2015-01-06
24876178,15,1477,Science Fiction,2015,320,2015-01-16
20424928,16,1259,Science Fiction,2015,608,2015-05-05
24911173,17,1036,Science Fiction,2015,360,2015-02-10
23470865,18,938,Science Fiction,2015,350,2015-04-21
23431348,19,912,Science Fiction,2015,352,2015-03-31
23197269,20,826,Science Fiction,2015,466,2015-07-07
21538202,1,17644,Horror,2015,339,2015-01-13
23398606,2,11845,Horror,2015,291,2015-08-04
20454635,3,10336,Horror,2015,399,2015-01-13
24499258,4,9094,Horror,2015,238,2015-10-27
23573808,5,8333,Horror,2015,366,2015-01-12
23553419,6,7259,Horror,2015,373,2015-01-29
24040551,7,6779,Horror,2015,322,NA
24833801,8,6285,Horror,2015,400,2015-06-30
23019294,9,5162,Horror,2015,286,2015-06-02
23634011,10,4840,Horror,2015,123,2015-04-06
23614038,11,1843,Horror,2015,336,2015-04-07
23014674,12,1757,Horror,2015,361,2015-05-19
26269034,13,1544,Horror,2015,364,2015-02-23
25909020,14,1308,Horror,2015,352,2015-07-29
24000506,15,1255,Horror,2015,416,2015-07-07
25481524,16,1177,Horror,2015,456,NA
23377679,17,993,Horror,2015,406,2015-02-10
24156733,18,896,Horror,2015,NA,NA
21412284,19,835,Horror,2015,394,2015-01-13
23341590,20,625,Horror,2015,342,2015-06-16
22716447,1,32224,Humor,2015,228,2015-09-15
23705512,2,27250,Humor,2015,272,2015-08-11
23848559,3,23915,Humor,2015,329,2015-09-22
25246752,4,9652,Humor,2015,320,2015-10-20
23492688,5,9592,Humor,2015,245,2015-09-15
22926684,6,9346,Humor,2015,208,2015-05-12
22886110,7,9227,Humor,2015,228,2015-03-10
25489156,8,9117,Humor,2015,224,2015-10-13
22934474,9,8263,Humor,2015,240,2015-05-19
24885622,10,6696,Humor,2015,231,2015-07-21
21822422,11,3839,Humor,2015,326,2014-12-23
23281915,12,3339,Humor,2015,274,NA
23398854,13,2047,Humor,2015,320,2015-05-05
17571672,14,2004,Humor,2015,222,2015-01-06
22609614,15,1383,Humor,2015,288,2015-03-31
23399025,16,1242,Humor,2015,173,2015-06-16
23604325,17,1170,Humor,2015,400,2015-05-26
25716705,18,981,Humor,2015,240,2015-10-20
21412229,19,857,Humor,2015,224,2015-02-10
23884396,20,812,Humor,2015,489,2015-06-16
23453112,1,19895,Nonfiction,2015,279,2015-06-16
24019187,2,15536,Nonfiction,2015,428,2015-10-13
24453082,3,14717,Nonfiction,2015,288,2015-09-22
25489625,4,14006,Nonfiction,2015,152,2015-07-14
22668844,5,11703,Nonfiction,2015,300,2015-03-03
24911006,6,11343,Nonfiction,2015,368,2015-04-21
23164968,7,7494,Nonfiction,2015,275,2015-06-16
22571552,8,7107,Nonfiction,2015,290,2015-03-31
23647129,9,6713,Nonfiction,2015,224,2015-08-18
23317538,10,5183,Nonfiction,2015,336,2015-08-25
